date,product_id,sales,category,region,price,discount,rating,views,clicks
2067-07-13,P004,77,E,West,84.45,9.53,3,297,417
2067-07-14,P004,93,A,North,45.25,4.62,4,3075,207
2067-07-15,P009,89,D,South,46.29,6.99,4,393,489
2067-07-16,P002,99,D,North,71.03,35.42,2,4331,178
2067-07-17,P010,94,B,North,93.51,43.99,2,631,353
2067-07-18,P018,74,A,South,55.0,18.72,2,624,340
2067-07-19,P007,80,B,East,25.95,6.99,1,954,449
2067-07-20,P014,101,B,East,22.82,1.76,4,2998,484
2067-07-21,P015,86,A,South,37.2,15.86,2,3761,158
2067-07-22,P010,100,E,West,51.19,16.64,5,820,308
2067-07-23,P005,86,C,North,36.79,6.3,4,4169,413
2067-07-24,P008,78,C,West,74.07,10.27,3,2134,260
2067-07-25,P005,85,E,North,58.84,8.43,5,4766,272
2067-07-26,P005,78,A,South,46.61,25.48,1,1494,386
2067-07-27,P014,82,D,South,29.21,9.06,3,1240,99
2067-07-28,P001,90,A,East,64.49,32.78,4,2922,301
2067-07-29,P005,93,B,North,70.67,25.15,3,4787,318
2067-07-30,P019,72,A,North,80.58,18.85,2,1296,368
2067-07-31,P012,88,C,West,99.18,17.3,2,3947,471
2067-08-01,P015,82,D,South,30.82,17.75,3,2117,441
2067-08-02,P003,82,E,North,11.36,2.82,2,122,372
2067-08-03,P001,89,A,South,55.04,8.73,2,4178,331
2067-08-04,P012,83,D,North,93.16,3.22,1,2044,171
2067-08-05,P013,102,D,West,32.39,12.39,3,3169,386
2067-08-06,P014,100,C,East,78.03,1.9,5,3265,210
2067-08-07,P010,100,B,North,38.76,21.84,3,2355,303
2067-08-08,P020,83,D,South,45.21,15.38,4,1288,109
2067-08-09,P014,79,D,West,95.3,10.49,1,1080,336
2067-08-10,P014,89,A,South,51.49,10.76,2,802,53
2067-08-11,P013,87,E,North,75.28,3.09,5,3116,323
2067-08-12,P003,82,A,East,59.49,13.92,4,3549,292
2067-08-13,P019,76,C,West,78.75,39.66,2,845,482
2067-08-14,P020,88,D,East,38.56,13.64,2,1949,253
2067-08-15,P010,84,B,East,88.92,36.02,3,3967,27
2067-08-16,P012,95,D,South,59.4,30.89,1,3346,310
2067-08-17,P002,95,B,South,37.82,7.6,1,922,115
2067-08-18,P001,99,B,West,13.44,1.53,4,3019,401
2067-08-19,P004,76,B,East,11.19,7.31,3,1119,124
2067-08-20,P008,92,E,North,41.8,9.98,3,2692,455
2067-08-21,P017,81,A,North,29.41,5.96,3,480,170
2067-08-22,P014,76,C,North,14.74,5.17,3,2811,118
2067-08-23,P014,84,E,North,59.76,20.06,5,2773,130
2067-08-24,P019,99,E,South,98.99,10.2,5,969,263
2067-08-25,P004,85,B,East,48.01,32.51,3,1501,299
2067-08-26,P020,104,E,East,59.69,9.14,3,1790,58
2067-08-27,P016,94,C,West,29.78,8.09,5,2543,82
2067-08-28,P019,85,C,North,28.44,4.4,4,3684,222
2067-08-29,P019,100,D,East,39.55,18.85,3,4242,316
2067-08-30,P013,93,E,South,85.15,38.83,4,1667,206
2067-08-31,P007,79,D,West,96.45,25.58,4,1583,307
2067-09-01,P014,107,C,North,76.58,25.15,5,3681,153
2067-09-02,P010,91,E,West,11.85,1.29,3,789,382
2067-09-03,P014,89,B,East,49.46,12.23,1,912,396
2067-09-04,P020,80,B,South,47.86,8.0,4,1811,199
2067-09-05,P011,100,E,East,94.17,27.19,5,4139,283
2067-09-06,P011,94,D,West,77.1,13.64,4,4848,362
2067-09-07,P015,95,D,South,74.3,59.43,5,3422,272
2067-09-08,P008,84,B,East,60.83,37.39,2,3001,408
2067-09-09,P017,97,D,East,68.13,15.8,1,4902,104
2067-09-10,P006,98,B,South,72.87,5.48,3,3796,476
2067-09-11,P014,82,A,East,59.73,5.63,1,1989,297
2067-09-12,P009,75,B,North,86.03,22.55,4,3168,141
2067-09-13,P003,95,A,East,13.32,1.61,4,709,302
2067-09-14,P012,73,E,West,94.72,2.67,1,2211,301
2067-09-15,P004,90,A,East,79.62,26.59,1,3873,401
2067-09-16,P015,84,C,South,57.61,3.24,2,4340,201
2067-09-17,P013,101,D,North,87.43,21.84,1,125,448
2067-09-18,P018,85,A,East,84.52,13.51,1,4634,268
2067-09-19,P014,100,C,East,47.75,24.21,1,2621,38
2067-09-20,P013,84,C,West,85.58,48.09,1,942,431
2067-09-21,P009,99,D,West,26.95,6.43,3,1182,128
2067-09-22,P005,110,B,East,52.23,15.38,5,3712,483
2067-09-23,P019,78,C,West,30.91,3.38,2,1960,413
2067-09-24,P008,92,A,East,21.2,8.59,3,3506,205
2067-09-25,P013,117,D,South,90.51,19.09,1,129,56
2067-09-26,P009,90,A,East,43.03,9.86,5,1066,350
2067-09-27,P017,90,B,South,71.59,51.74,2,4617,459
2067-09-28,P005,97,D,North,43.76,20.4,4,806,469
2067-09-29,P009,90,C,South,58.97,11.2,3,4540,62
2067-09-30,P011,72,A,North,41.32,14.17,3,3049,47
2067-10-01,P002,100,A,North,76.85,9.74,3,1140,480
2067-10-02,P013,69,C,North,80.78,32.66,5,1973,365
2067-10-03,P001,85,C,West,48.75,2.3,2,3975,185
2067-10-04,P008,101,B,East,87.37,26.53,3,4070,453
2067-10-05,P015,86,B,South,41.98,10.87,2,1511,55
2067-10-06,P002,82,C,North,78.62,21.08,5,2867,90
2067-10-07,P003,98,D,South,68.51,13.53,2,315,225
2067-10-08,P017,81,C,North,51.04,17.2,5,2559,54
2067-10-09,P018,77,C,West,90.0,59.99,5,426,143
2067-10-10,P017,92,E,North,61.5,23.69,1,1466,55
2067-10-11,P014,87,D,North,85.62,34.02,4,1404,37
2067-10-12,P011,77,D,East,76.0,13.62,5,1004,371
2067-10-13,P014,96,B,South,57.93,12.48,1,1040,19
2067-10-14,P005,94,B,East,39.38,10.35,4,4387,491
2067-10-15,P006,86,B,West,95.6,37.67,1,4790,134
2067-10-16,P019,86,A,South,15.11,6.02,5,325,284
2067-10-17,P011,94,D,West,90.5,29.78,1,172,231
2067-10-18,P002,101,E,North,55.58,4.72,1,3224,96
2067-10-19,P010,87,B,West,77.39,15.15,1,3888,28
2067-10-20,P013,96,B,South,40.07,15.34,2,3562,103
2067-10-21,P002,95,B,South,44.58,34.25,1,526,377
2067-10-22,P014,98,B,South,27.17,6.33,3,3096,286
2067-10-23,P017,90,B,East,95.89,32.01,2,3665,206
2067-10-24,P009,80,A,North,13.9,3.55,2,2033,44
2067-10-25,P008,85,E,South,44.81,18.13,2,4794,428
2067-10-26,P008,93,D,West,40.12,15.14,5,2627,218
2067-10-27,P007,108,E,West,83.18,31.2,3,3287,241
2067-10-28,P016,85,C,West,55.14,17.19,4,2377,232
2067-10-29,P019,98,D,South,25.22,14.62,4,917,159
2067-10-30,P017,86,B,South,55.81,14.53,5,4880,21
2067-10-31,P001,91,C,West,31.24,8.7,2,3608,455
2067-11-01,P013,105,C,West,11.54,1.76,3,3140,486
2067-11-02,P016,97,C,North,59.01,34.87,2,1286,50
2067-11-03,P006,77,C,South,42.44,13.73,2,690,191
2067-11-04,P015,84,B,West,31.5,12.52,5,1623,44
2067-11-05,P012,102,C,South,25.5,8.64,3,4515,203
2067-11-06,P008,91,E,North,50.83,1.77,1,3608,105
2067-11-07,P001,78,B,East,88.27,16.49,4,4832,61
2067-11-08,P011,82,C,South,78.23,35.83,4,1537,183
2067-11-09,P015,97,C,South,10.42,3.14,4,3203,200
2067-11-10,P001,100,E,North,75.8,19.97,2,235,63
2067-11-11,P016,90,A,South,16.54,3.3,1,4574,416
2067-11-12,P007,115,A,West,59.32,2.56,1,2808,236
2067-11-13,P001,98,E,North,80.2,36.64,2,3968,457
2067-11-14,P002,87,A,East,50.8,9.21,2,2547,90
2067-11-15,P008,82,D,North,43.9,18.19,3,3132,194
2067-11-16,P011,80,D,West,94.55,5.75,4,1855,477
2067-11-17,P013,93,D,South,12.63,4.29,4,381,288
2067-11-18,P005,85,A,North,19.54,5.96,1,1423,333
2067-11-19,P018,107,D,West,88.33,17.59,4,1937,356
2067-11-20,P019,105,D,West,89.76,14.82,4,2350,446
2067-11-21,P003,96,A,West,43.55,10.08,3,559,231
2067-11-22,P001,78,E,North,58.62,8.22,2,4766,425
2067-11-23,P005,83,B,North,24.8,5.31,2,2153,469
2067-11-24,P019,103,D,North,89.59,17.7,5,993,152
2067-11-25,P009,85,A,East,52.22,31.27,1,1606,489
2067-11-26,P007,101,B,West,60.77,7.34,5,3892,433
2067-11-27,P012,95,B,North,20.63,4.93,3,261,369
2067-11-28,P014,91,C,North,65.33,17.34,2,4064,284
2067-11-29,P016,83,B,South,72.62,3.44,3,168,430
2067-11-30,P013,89,D,South,36.52,8.15,2,457,458
2067-12-01,P018,92,E,North,90.65,22.64,5,3154,489
2067-12-02,P010,101,D,North,28.35,10.44,5,3786,144
2067-12-03,P006,81,C,East,90.76,35.17,1,2533,208
2067-12-04,P003,88,B,South,73.3,5.03,5,1670,417
2067-12-05,P004,91,C,East,84.78,33.64,1,3652,152
2067-12-06,P001,97,D,North,72.92,8.38,3,2772,428
2067-12-07,P011,81,D,East,48.56,10.27,4,263,441
2067-12-08,P017,77,D,West,39.84,6.71,1,133,330
2067-12-09,P005,97,E,East,76.07,24.19,5,402,401
2067-12-10,P012,75,D,South,36.83,4.03,4,2159,110
2067-12-11,P020,103,D,South,15.57,3.26,3,4738,499
2067-12-12,P007,89,B,South,32.23,8.45,5,2306,167
2067-12-13,P004,75,E,South,77.97,47.04,3,3318,480
2067-12-14,P016,86,B,North,81.39,11.51,5,3355,234
2067-12-15,P015,94,C,South,34.89,18.51,1,2087,445
2067-12-16,P014,85,A,North,39.51,9.28,4,2257,415
2067-12-17,P002,91,B,West,59.44,4.83,5,3704,244
2067-12-18,P010,98,E,South,33.58,24.36,5,1246,32
2067-12-19,P020,89,B,West,64.56,7.16,5,4401,75
2067-12-20,P002,81,A,West,35.38,20.77,1,813,398
2067-12-21,P005,88,B,North,20.88,3.61,2,3965,436
2067-12-22,P013,105,A,East,23.93,2.45,5,179,294
2067-12-23,P010,107,E,South,32.55,8.89,4,263,465
2067-12-24,P013,70,B,South,25.11,4.44,4,3399,220
2067-12-25,P014,102,E,East,97.69,4.92,5,3935,458
2067-12-26,P018,93,E,South,69.25,3.72,4,2580,244
2067-12-27,P020,100,C,North,26.13,15.32,5,1726,91
2067-12-28,P008,85,C,East,48.15,8.95,3,754,231
2067-12-29,P005,73,B,South,34.22,13.47,5,1259,246
2067-12-30,P020,97,B,South,71.61,38.78,5,4920,262
2067-12-31,P012,81,E,North,88.05,5.26,5,4734,348
2068-01-01,P016,77,C,South,46.07,21.9,2,532,379
2068-01-02,P020,78,B,North,48.6,21.78,2,481,311
2068-01-03,P019,97,B,West,45.86,6.9,5,3732,270
2068-01-04,P007,92,B,South,50.43,2.19,4,3385,84
2068-01-05,P004,99,C,East,13.23,2.49,2,1641,291
2068-01-06,P019,98,B,North,63.33,36.57,5,1216,485
2068-01-07,P010,87,E,North,95.68,28.71,3,4683,396
2068-01-08,P008,90,B,South,80.68,12.86,4,4441,449
2068-01-09,P016,86,D,North,87.53,31.32,4,1159,181
2068-01-10,P004,89,A,West,30.62,2.3,1,1216,87
2068-01-11,P010,81,E,North,64.65,13.54,5,2470,218
2068-01-12,P019,95,B,West,90.37,27.98,4,3209,212
2068-01-13,P016,102,D,East,16.17,2.49,2,1542,397
2068-01-14,P012,83,C,North,88.95,45.86,5,4082,229
2068-01-15,P020,104,E,East,15.81,8.03,3,4495,214
2068-01-16,P002,92,E,West,98.48,47.78,4,643,354
2068-01-17,P011,94,B,North,17.55,2.17,3,3962,190
2068-01-18,P020,74,C,West,43.12,11.93,4,359,499
2068-01-19,P013,73,B,West,14.92,5.81,3,4217,47
2068-01-20,P003,93,D,East,15.11,0.73,5,896,13
2068-01-21,P017,99,A,East,87.97,20.54,3,389,260
2068-01-22,P010,84,C,East,15.72,6.69,2,2117,242
2068-01-23,P008,108,A,West,81.34,52.26,1,4942,113
2068-01-24,P006,99,D,West,91.62,15.05,1,1733,37
2068-01-25,P014,82,E,East,94.15,12.65,2,2452,33
2068-01-26,P019,92,D,West,87.76,14.07,5,2316,250
2068-01-27,P001,116,A,East,95.96,40.22,3,2579,216
2068-01-28,P011,79,C,South,14.66,0.32,3,4518,485
2068-01-29,P014,97,B,North,99.69,4.34,2,979,450
2068-01-30,P013,88,A,South,11.84,1.56,1,2426,99
2068-01-31,P012,98,C,West,24.99,14.84,1,4794,287
2068-02-01,P006,104,A,North,17.29,7.0,5,1660,272
2068-02-02,P004,88,E,West,76.96,29.05,3,1064,147
2068-02-03,P009,103,E,West,17.83,2.8,2,2609,68
2068-02-04,P007,114,B,North,36.34,5.97,3,3464,66
2068-02-05,P007,92,E,West,67.43,25.96,2,342,479
2068-02-06,P013,99,D,West,54.82,12.5,1,1097,358
2068-02-07,P002,86,B,West,22.26,0.67,5,180,494
2068-02-08,P002,92,A,East,56.94,5.3,5,3337,321
2068-02-09,P015,90,D,West,40.66,14.71,1,177,165
2068-02-10,P016,99,C,North,62.73,9.98,1,3422,285
2068-02-11,P002,104,A,South,58.46,10.63,3,2163,129
2068-02-12,P020,90,E,North,99.06,30.89,4,913,453
2068-02-13,P005,107,A,North,87.72,18.16,5,4353,413
2068-02-14,P002,107,E,South,10.33,7.8,5,3617,134
2068-02-15,P020,100,D,West,25.84,7.23,4,1095,458
2068-02-16,P007,86,D,South,92.18,29.29,4,3572,80
2068-02-17,P005,86,D,South,58.55,8.96,4,2912,487
2068-02-18,P011,84,B,East,78.35,30.1,1,2885,315
2068-02-19,P008,101,E,East,55.32,27.23,1,267,426
2068-02-20,P017,80,A,North,80.72,11.58,4,4433,191
2068-02-21,P014,98,A,North,21.95,7.85,2,1289,348
2068-02-22,P005,81,A,East,76.41,38.69,5,933,376
2068-02-23,P004,100,B,South,88.26,62.43,4,4623,102
2068-02-24,P003,92,B,South,33.91,13.62,3,3583,50
2068-02-25,P007,105,E,South,43.15,24.37,5,4893,167
2068-02-26,P011,103,B,West,63.15,17.09,2,4674,433
2068-02-27,P001,106,D,East,88.14,39.03,4,3149,134
2068-02-28,P018,106,A,West,91.7,3.07,2,2767,75
2068-02-29,P001,93,D,South,58.1,17.78,5,4168,376
2068-03-01,P016,80,B,West,69.23,12.54,5,2935,210
2068-03-02,P013,81,A,North,88.56,6.13,4,1630,195
2068-03-03,P006,71,C,East,30.82,20.04,2,4555,363
2068-03-04,P006,81,D,South,84.27,9.76,5,1002,171
2068-03-05,P014,93,C,North,33.57,21.44,1,4990,300
2068-03-06,P005,86,E,West,62.29,12.87,4,266,184
2068-03-07,P008,90,D,North,94.12,21.83,4,4293,421
2068-03-08,P018,97,A,South,56.03,30.19,1,4772,476
2068-03-09,P006,89,A,East,18.41,7.8,2,3028,65
2068-03-10,P005,81,C,East,90.62,13.37,5,2061,150
2068-03-11,P010,92,A,South,62.65,11.66,3,3212,134
2068-03-12,P018,83,D,East,16.4,11.38,1,3307,313
2068-03-13,P013,89,B,North,10.95,2.63,1,1604,24
2068-03-14,P020,106,B,South,33.52,3.37,1,776,283
2068-03-15,P006,89,A,West,20.83,10.65,1,3134,218
2068-03-16,P004,110,E,East,66.56,14.38,3,4915,24
2068-03-17,P013,106,D,West,63.7,21.6,2,4704,248
2068-03-18,P018,86,E,East,85.68,18.18,5,881,46
2068-03-19,P013,81,C,East,56.2,12.64,4,664,340
2068-03-20,P013,92,A,South,32.78,19.14,1,1497,421
2068-03-21,P007,104,C,South,14.53,9.03,5,1983,362
2068-03-22,P005,87,E,North,10.95,3.78,1,1125,380
2068-03-23,P003,101,D,West,93.32,25.93,5,1010,31
2068-03-24,P006,104,E,West,23.01,1.85,2,2718,431
2068-03-25,P008,85,B,South,54.93,10.4,3,4511,430
2068-03-26,P012,86,E,South,81.53,24.75,3,985,36
2068-03-27,P002,99,E,West,93.58,21.63,4,2429,74
2068-03-28,P011,94,E,West,28.15,12.51,3,1322,264
2068-03-29,P020,86,E,East,30.87,4.42,2,791,10
2068-03-30,P003,89,D,East,26.18,2.75,4,3066,412
2068-03-31,P010,92,A,South,24.3,4.6,1,4961,371
2068-04-01,P008,77,D,West,50.95,8.27,3,3102,193
2068-04-02,P008,100,C,East,67.23,5.74,5,4811,210
2068-04-03,P014,88,B,East,73.56,35.1,1,727,16
2068-04-04,P004,65,A,West,39.45,16.88,1,4172,295
2068-04-05,P015,92,B,West,66.14,3.09,4,3085,396
2068-04-06,P010,85,B,South,10.21,6.4,2,3605,380
2068-04-07,P018,109,A,West,89.94,44.42,3,351,56
2068-04-08,P015,87,A,South,88.28,36.74,4,4175,190
2068-04-09,P019,82,C,East,58.97,32.16,5,1246,301
2068-04-10,P003,98,D,North,31.9,10.35,5,2779,381
2068-04-11,P002,86,A,North,97.5,19.32,3,1325,292
2068-04-12,P013,85,C,West,82.96,23.61,3,1606,54
2068-04-13,P013,98,E,South,11.53,4.86,3,259,297
2068-04-14,P009,82,A,North,52.27,19.5,1,4768,71
2068-04-15,P003,78,D,East,19.19,6.87,1,2313,110
2068-04-16,P002,110,E,East,21.9,5.73,5,417,470
2068-04-17,P014,99,E,South,10.12,1.8,1,4145,367
2068-04-18,P016,90,E,North,71.89,7.76,5,1129,251
2068-04-19,P014,93,E,East,32.73,3.24,4,4915,425
2068-04-20,P004,98,B,East,37.44,18.29,5,2365,64
2068-04-21,P002,103,D,West,14.23,7.92,5,433,490
2068-04-22,P016,85,C,North,10.72,7.51,2,2653,61
2068-04-23,P008,96,A,West,81.35,13.1,1,1426,439
2068-04-24,P001,88,C,East,69.53,14.3,2,4789,42
2068-04-25,P018,91,B,East,44.41,3.81,1,2274,354
2068-04-26,P009,94,E,North,16.29,1.56,1,4163,298
2068-04-27,P012,93,A,North,79.82,25.38,5,4556,472
2068-04-28,P005,100,D,South,93.37,20.99,5,4639,126
2068-04-29,P003,98,A,North,57.47,11.76,2,3875,114
2068-04-30,P008,78,A,South,22.51,1.47,4,2907,330
2068-05-01,P016,79,C,West,68.73,30.05,1,2981,327
2068-05-02,P018,89,E,North,16.44,5.01,5,3773,35
2068-05-03,P012,111,D,West,24.9,6.19,1,2489,370
2068-05-04,P012,85,A,West,52.37,11.18,3,4227,19
2068-05-05,P004,91,B,South,32.41,9.63,4,3948,161
2068-05-06,P010,88,B,East,93.72,12.23,5,4254,164
2068-05-07,P009,88,E,South,82.8,16.62,4,4655,461
2068-05-08,P004,95,A,South,34.91,5.43,4,4735,464
2068-05-09,P001,107,E,West,96.74,13.88,4,4149,90
2068-05-10,P005,98,A,East,44.05,11.43,2,3643,212
2068-05-11,P003,85,D,North,61.15,16.35,1,4697,312
2068-05-12,P011,121,B,North,60.76,10.66,3,738,396
2068-05-13,P013,94,C,West,68.46,15.22,2,719,406
2068-05-14,P011,87,E,South,31.93,8.63,4,1118,212
2068-05-15,P006,107,D,North,92.98,22.77,3,253,227
2068-05-16,P004,89,B,South,33.91,9.08,1,3855,424
2068-05-17,P007,110,D,East,69.84,25.2,4,4926,285
2068-05-18,P003,85,C,North,78.92,5.89,3,3239,186
2068-05-19,P010,108,A,North,89.34,41.45,4,3362,422
2068-05-20,P005,95,A,North,51.12,20.97,2,2416,146
2068-05-21,P019,106,D,West,74.05,20.96,5,818,466
2068-05-22,P018,112,D,East,17.68,6.37,2,3790,284
2068-05-23,P017,82,E,South,80.02,16.24,4,4202,220
2068-05-24,P001,106,D,South,78.01,11.7,5,403,348
2068-05-25,P005,79,A,East,46.95,8.53,5,3751,149
2068-05-26,P017,83,D,South,38.21,13.61,5,4663,231
2068-05-27,P009,85,B,West,44.22,23.75,5,3447,340
2068-05-28,P011,98,B,South,18.15,8.62,1,4720,286
2068-05-29,P007,94,A,West,67.4,31.97,4,2475,102
2068-05-30,P007,92,D,West,92.17,17.96,2,3636,421
2068-05-31,P002,95,D,East,69.92,10.09,1,2001,382
2068-06-01,P014,99,D,West,62.25,14.14,5,2924,140
2068-06-02,P016,100,B,North,99.16,13.88,3,2283,147
2068-06-03,P005,104,A,West,58.77,17.28,3,4090,129
2068-06-04,P018,112,E,South,41.12,23.69,5,1193,176
2068-06-05,P004,93,B,East,73.42,16.27,2,4284,188
2068-06-06,P012,88,A,South,56.93,6.91,1,4446,389
2068-06-07,P019,100,A,North,97.49,17.39,2,1444,240
2068-06-08,P013,82,E,West,90.82,10.7,4,3594,445
2068-06-09,P006,87,C,North,95.22,21.21,1,1134,444
2068-06-10,P011,104,E,West,10.09,2.44,5,4468,457
2068-06-11,P015,92,E,North,40.08,15.2,1,1314,375
2068-06-12,P017,82,A,North,66.45,34.3,1,4559,65
2068-06-13,P002,79,C,North,37.75,2.29,1,1819,213
2068-06-14,P013,94,C,North,69.08,15.71,2,3809,230
2068-06-15,P001,105,D,North,74.35,35.2,2,2647,427
2068-06-16,P004,105,E,North,66.1,24.48,5,1958,34
2068-06-17,P015,95,E,West,51.24,16.91,2,3661,380
2068-06-18,P016,114,C,South,72.71,29.57,4,4289,443
2068-06-19,P011,93,C,East,80.23,32.18,2,3779,29
2068-06-20,P003,92,C,East,72.65,27.15,5,485,18
2068-06-21,P012,68,A,South,83.08,17.03,3,2470,114
2068-06-22,P012,89,A,West,95.25,25.15,4,1274,443
2068-06-23,P011,102,A,West,19.23,4.65,5,143,139
2068-06-24,P016,110,E,East,91.58,17.97,5,1919,59
2068-06-25,P013,86,C,East,34.62,19.42,3,4737,260
2068-06-26,P012,99,A,North,60.74,10.46,2,1457,363
2068-06-27,P010,104,D,South,94.81,33.45,1,1128,142
2068-06-28,P011,94,C,North,65.81,11.42,3,2322,190
2068-06-29,P018,71,C,North,17.58,7.28,2,1151,71
2068-06-30,P005,96,C,North,54.93,15.05,3,1910,459
2068-07-01,P020,102,A,South,90.49,28.98,4,2334,272
2068-07-02,P013,85,B,South,47.09,19.31,2,3632,53
2068-07-03,P017,92,D,South,86.32,22.32,4,753,222
2068-07-04,P012,83,D,North,81.48,2.96,5,4087,192
2068-07-05,P017,68,B,West,91.58,4.57,5,1361,479
2068-07-06,P001,104,D,South,33.68,6.95,3,2575,343
2068-07-07,P008,94,A,North,54.69,9.72,4,3278,186
2068-07-08,P016,110,C,West,40.17,8.47,2,2864,372
2068-07-09,P015,103,B,East,58.08,8.76,1,3488,468
2068-07-10,P019,91,C,North,11.72,3.68,2,1165,440
2068-07-11,P010,93,D,East,31.75,11.62,4,2908,247
2068-07-12,P002,100,E,East,97.66,40.22,4,3672,107
2068-07-13,P004,104,D,South,64.28,19.91,5,773,69
2068-07-14,P004,97,D,North,25.6,2.22,2,4758,339
2068-07-15,P020,105,B,South,55.75,12.46,3,2952,18
2068-07-16,P012,91,C,West,72.82,10.7,3,3897,251
2068-07-17,P017,84,B,South,64.33,9.99,4,511,381
2068-07-18,P004,94,A,East,55.17,5.76,1,522,489
2068-07-19,P008,96,C,East,70.66,30.17,5,1098,101
2068-07-20,P016,82,A,North,25.02,17.08,5,3727,433
2068-07-21,P015,81,A,West,49.44,25.22,3,1161,154
2068-07-22,P014,99,B,East,77.52,25.41,2,2284,350
2068-07-23,P019,90,D,North,62.15,9.47,2,3390,159
2068-07-24,P011,93,E,North,91.57,37.03,4,3260,177
2068-07-25,P013,91,D,South,49.94,13.95,5,2545,142
2068-07-26,P008,110,D,East,21.9,10.4,2,1815,71
2068-07-27,P009,107,C,South,14.39,7.36,1,1913,454
2068-07-28,P002,82,B,East,52.97,14.25,2,690,63
2068-07-29,P020,89,C,East,49.38,30.51,5,913,443
2068-07-30,P002,103,E,West,33.09,0.79,2,4346,477
2068-07-31,P008,101,B,South,63.15,5.74,5,2938,169
2068-08-01,P018,94,D,North,32.52,11.35,5,173,239
2068-08-02,P007,83,A,South,29.47,2.52,5,1204,215
2068-08-03,P011,88,D,West,66.0,17.45,4,3673,485
2068-08-04,P020,89,D,East,95.04,40.96,5,3451,411
2068-08-05,P001,97,B,South,28.25,2.94,3,2370,286
2068-08-06,P016,112,D,South,26.45,1.86,4,1840,488
2068-08-07,P016,88,E,West,56.74,0.9,5,1011,458
2068-08-08,P010,84,D,East,20.75,2.47,5,1765,455
2068-08-09,P017,94,A,East,36.47,8.66,4,2671,467
2068-08-10,P010,105,B,North,99.17,22.56,4,1008,234
2068-08-11,P006,80,E,East,85.69,11.04,1,3356,281
2068-08-12,P014,109,B,East,73.55,47.19,1,878,95
2068-08-13,P015,93,A,East,12.34,1.36,1,576,420
2068-08-14,P004,87,C,East,33.86,7.79,5,243,163
2068-08-15,P002,79,E,East,61.27,16.77,1,4904,468
2068-08-16,P019,102,A,North,73.93,30.4,2,3651,189
2068-08-17,P013,93,C,East,70.15,27.95,4,3338,110
2068-08-18,P012,97,A,South,26.69,6.55,4,4647,417
2068-08-19,P013,86,C,South,51.97,22.27,1,455,440
2068-08-20,P015,92,C,East,27.87,3.07,4,4359,162
2068-08-21,P002,90,B,South,93.12,47.82,2,4335,489
2068-08-22,P008,94,D,North,60.17,4.21,4,1392,75
2068-08-23,P003,88,D,South,45.12,7.74,3,4740,347
2068-08-24,P001,80,A,North,92.62,28.98,2,4064,11
2068-08-25,P011,122,C,North,91.36,9.48,5,1347,95
2068-08-26,P009,81,D,West,55.37,24.65,1,4839,196
2068-08-27,P017,97,A,South,71.81,15.95,4,3704,391
2068-08-28,P007,77,A,South,38.7,5.1,1,3531,71
2068-08-29,P004,75,E,East,37.69,24.4,1,473,208
2068-08-30,P013,96,B,East,59.46,7.28,1,2238,28
2068-08-31,P005,97,B,West,86.2,19.77,4,1879,201
2068-09-01,P012,108,C,East,63.74,24.66,4,2055,46
2068-09-02,P020,99,D,South,51.31,13.86,1,2065,328
2068-09-03,P005,94,C,North,69.77,10.87,5,642,121
2068-09-04,P011,86,D,West,83.11,29.02,1,3046,189
2068-09-05,P002,110,D,North,80.86,32.04,1,223,375
2068-09-06,P004,104,D,East,43.35,9.25,1,4984,499
2068-09-07,P010,83,D,North,94.21,57.77,4,733,366
2068-09-08,P007,96,D,West,11.42,5.29,3,4326,284
2068-09-09,P012,97,E,South,50.57,5.93,5,4099,183
2068-09-10,P008,92,E,South,91.68,43.19,4,1384,416
2068-09-11,P016,103,D,West,72.64,42.26,4,472,207
2068-09-12,P002,104,A,North,73.36,17.51,1,3098,191
2068-09-13,P003,93,A,West,24.08,4.74,5,2964,172
2068-09-14,P017,92,B,South,62.39,24.78,5,1478,85
2068-09-15,P015,110,D,North,97.03,21.49,3,576,476
2068-09-16,P018,105,A,East,29.04,12.33,2,2802,172
2068-09-17,P010,96,B,South,39.45,10.02,2,2717,127
2068-09-18,P002,79,A,West,44.98,19.71,3,2211,103
2068-09-19,P017,99,B,South,42.39,32.61,1,2804,151
2068-09-20,P016,102,C,East,66.43,25.71,5,4730,11
2068-09-21,P007,68,A,North,31.11,4.14,1,3456,49
2068-09-22,P019,98,D,West,55.51,5.67,2,2792,214
2068-09-23,P016,91,D,South,46.02,13.92,1,311,103
2068-09-24,P001,93,E,South,68.0,13.4,3,3517,250
2068-09-25,P004,86,C,West,31.77,3.68,5,384,212
2068-09-26,P013,94,C,North,59.78,9.01,1,4702,270
2068-09-27,P010,109,A,East,76.63,3.11,2,1519,281
2068-09-28,P011,91,B,West,72.37,14.9,2,936,85
2068-09-29,P019,105,E,South,85.09,17.37,3,3786,459
2068-09-30,P015,87,C,East,96.05,39.66,4,1148,41
2068-10-01,P011,103,C,North,86.86,11.6,5,1857,392
2068-10-02,P003,96,D,West,94.44,33.61,4,552,324
2068-10-03,P002,99,D,North,11.58,2.69,4,851,305
2068-10-04,P011,96,B,East,66.6,29.09,5,4255,353
2068-10-05,P010,102,A,North,34.1,4.21,4,2582,390
2068-10-06,P003,70,B,East,82.81,14.73,5,1560,320
2068-10-07,P005,81,A,South,83.71,30.6,4,1813,116
